Quantity and Amount,Số lượng và Giá trị,
Quantity and Description,Số lượng và Mô tả,
Quantity and Rate,Số lượng và Giá,
Quantity and Warehouse,Số lượng và Kho,
Quantity cannot be greater than {0} for Item {1},Số lượng không được lớn hơn {0} cho Hàng hóa {1},
Quantity in row {0} ({1}) must be same as manufactured quantity {2},Số lượng ở dòng {0} ({1}) phải giống với số lượng đã sản xuất {2},
Quantity is required,Số lượng là bắt buộc,
"Quantity must be greater than zero, and less or equal to {0}",Số lượng phải lớn hơn không và nhỏ hơn hoặc bằng {0},
Quantity must not be more than {0},Số lượng không được lớn hơn {0},
Quantity of item obtained after manufacturing / repacking from given quantities of raw materials,Số lượng hàng hóa thu được sau khi sản xuất / đóng gói lại từ số lượng nguyên liệu thô nhất định,
Quantity required for Item {0} in row {1},Số lượng yêu cầu cho Hàng hóa {0} ở dòng {1},
Quantity should be greater than 0,Số lượng phải lớn hơn 0,
Quantity to Make,Số lượng cần sản xuất,
Quantity to Manufacture,Số lượng sản xuất,
Quantity to Manufacture can not be zero for the operation {0},Số lượng sản xuất không thể bằng không đối với công đoạn {0},
Quantity to Manufacture must be greater than 0.,Số lượng sản xuất phải lớn hơn 0.,
Quantity to Produce,Số lượng cần sản xuất,
Quantity to Produce should be greater than zero.,Số lượng sản xuất phải lớn hơn không.,
Quantity to Scan,Số lượng cần quét,
Quart (UK),Quart (Anh),
Quart Dry (US),Quart Khô (Mỹ),
Quart Liquid (US),Quart Lỏng (Mỹ),
Quarter {0} {1},Quý {0} {1},
Quarterly,Hàng quý,
Query Options,Tùy chọn truy vấn,
Query Route String,Chuỗi tuyến đường truy vấn,
Queue Size should be between 5 and 100,Kích thước hàng đợi phải từ 5 đến 100,
Queued,Đã xếp hàng,
Quick Entry,Nhập Nhanh,
Quick Journal Entry,Nhật ký bút toán nhanh,
Quick Stock Balance,Số Dư Kho Nhanh,
Quintal,Tạ,
Quot Count,Số lượng báo giá,
Quot/Lead %,Chào giá/Khách hàng tiềm năng %,
Quotation,Báo giá,
Quotation Amount,Số tiền báo giá,
Quotation Item,Mục báo giá,
Quotation Lost Reason,Lý do Báo giá Thất bại,
Quotation Lost Reason Detail,Chi Tiết Lý Do Hủy Báo Giá,
Quotation Number,Số Báo Giá,
Quotation To,Báo giá cho,
Quotation Trends,Xu hướng báo giá,
Quotation {0} is cancelled,Báo giá {0} đã bị hủy,
Quotation {0} not of type {1},Báo giá {0} không thuộc loại {1},
Quotations,Báo giá,
"Quotations are proposals, bids you have sent to your customers","Báo giá là các đề xuất, giá thầu bạn đã gửi cho khách hàng của mình",
Quotations: ,Báo giá:,
Quote Status,Trạng thái báo giá,
Quoted Amount,Số tiền được báo giá,
RFQs are not allowed for {0} due to a scorecard standing of {1},Không cho phép RFQ cho {0} do bảng điểm ở mức {1},
Raise Material Request When Stock Reaches Re-order Level,Tạo Yêu Cầu Vật Tư Khi Kho Đạt Mức Tái Đặt Hàng,
Raised By,Được tạo bởi,
Raised By (Email),Đã tạo bởi (Email),
Random,Ngẫu nhiên,
Range,Phạm vi,
Rate,Đơn giá,
Rate & Amount,Đơn giá & Số tiền,
Rate (Company Currency),Đơn giá (Tiền tệ công ty),
Rate Of Materials Based On,Tỷ lệ vật liệu dựa trên,
Rate Of TDS As Per Certificate,Tỷ Lệ TDS Theo Chứng Nhận,
Rate Section,Mục Tỷ lệ,
Rate With Margin,Đơn giá với biên lợi nhuận,
Rate With Margin (Company Currency),Đơn giá với Lợi nhuận (Tiền tệ Công ty),
Rate and Amount,Đơn giá và Số tiền,
Rate at which Customer Currency is converted to customer's base currency,Tỷ giá hối đoái từ đơn vị tiền tệ của Khách hàng sang đơn vị tiền tệ cơ sở của khách hàng,
Rate at which Price list currency is converted to company's base currency,Tỷ giá mà đơn vị tiền tệ của Bảng giá được chuyển đổi sang đơn vị tiền tệ cơ sở của công ty,
Rate at which Price list currency is converted to customer's base currency,Tỷ giá hối đoái giữa đơn vị tiền tệ của Bảng giá và đơn vị tiền tệ cơ sở của khách hàng,
Rate at which customer's currency is converted to company's base currency,Tỷ giá mà theo đó tiền tệ của khách hàng được chuyển đổi thành tiền tệ cơ sở của công ty,
Rate at which supplier's currency is converted to company's base currency,Tỷ giá hối đoái giữa đơn vị tiền tệ của nhà cung cấp và đơn vị tiền tệ cơ sở của công ty,
Rate at which this tax is applied,Tỷ lệ áp dụng thuế này,
Rate of Depreciation,Tỷ lệ khấu hao,
Rate of Depreciation (%),Tỷ lệ khấu hao (%),
Rate of Interest (%) Yearly,Lãi suất (%) Hàng năm,
Rate of Stock UOM,Tỷ lệ Đơn vị tính Kho,
Rate or Discount,Giá hoặc Chiết khấu,
Rate or Discount is required for the price discount.,Cần có Tỷ lệ hoặc Chiết khấu cho giảm giá.,
Rates,Tỷ giá,
Rating,Đánh giá,
Ratios,Tỷ lệ,
Raw Material,Nguyên liệu thô,
Raw Material Code,Mã Nguyên Liệu Thô,
Raw Material Cost,Giá vốn nguyên vật liệu,
Raw Material Cost (Company Currency),Giá vốn nguyên vật liệu (Tiền tệ công ty),
Raw Material Cost Per Qty,Chi phí nguyên vật liệu thô trên mỗi số lượng,
Raw Material Item,Hàng hóa nguyên liệu thô,
Raw Material Item Code,Mã Sản Phẩm Nguyên Liệu Thô,
Raw Material Name,Tên Vật Liệu Thô,
Raw Material Value,Giá Trị Nguyên Vật Liệu Thô,
Raw Material Warehouse,Kho nguyên vật liệu,
Raw Materials,Nguyên liệu thô,
Raw Materials Actions,Các hành động đối với Nguyên vật liệu thô,
Raw Materials Consumed,Nguyên Vật Liệu Đã Sử Dụng,
Raw Materials Consumption,Tiêu Thụ Nguyên Vật Liệu,
Raw Materials Supplied,Nguyên vật liệu được cung cấp,
Raw Materials Supplied Cost,Chi phí Vật liệu thô được Cung cấp,
Raw Materials Warehouse,Kho Nguyên Vật Liệu,
Raw Materials cannot be blank.,Nguyên vật liệu không được để trống.,
Re-open,Mở lại,
Re-order Level,Mức tái đặt hàng,
Re-order Qty,Số lượng đặt hàng lại,
Reached Root,Đã đạt đến thư mục gốc,
Read Only,Chỉ đọc,
Reading 1,Bài đọc 1,
Reading 10,Đọc 10,
Reading 2,Đọc 2,
Reading 3,Đọc 3,
Reading 4,Đọc 4,
Reading 5,Đọc 5,
Reading 6,Đọc 6,
Reading 7,Đọc 7,
Reading 8,Đọc 8,
Reading 9,Đọc 9,
Reading Value,Đọc Giá Trị,
Readings,Số đọc,
Real Estate,Bất động sản,
Reason,Lý do,
Reason For Putting On Hold,Lý Do Tạm Ngưng,
Reason for Failure,Lý do thất bại,
Reason for Hold,Lý do tạm giữ,
Reason for Leaving,Lý do thôi việc,
Reason for hold:,Lý do tạm giữ:,
Rebuild Tree,Tái tạo cấu trúc cây,
Rebuilding BTree for period ...,Đang xây dựng lại BTree cho kỳ...,
Recalculate Incoming/Outgoing Rate,Tính lại Tỷ lệ Đến/Đi,
Recalculating Purchase Cost against this Project...,Đang tính toán lại Giá mua hàng theo Dự án này...,
Receipt,"Bi
Vi
Receipt",
Receipt Document,Chứng từ biên nhận,
Receipt Document Type,Loại chứng từ biên nhận,
Receivable,Phải thu,
Receivable / Payable Account,Tài khoản Phải thu / Phải trả,
Receivable Account,Tài khoản phải thu,
Receivable/Payable Account,Tài khoản Phải thu/Phải trả,
Receivable/Payable Account: {0} doesn't belong to company {1},Tài khoản Phải thu/Phải trả: {0} không thuộc về công ty {1},
Receivables,Các khoản phải thu,
Receive,Nhận,
Received,Đã nhận,
Received Amount,Số tiền nhận được,
Received Amount (Company Currency),Số tiền nhận được (Tiền tệ của công ty),
Received Amount After Tax,Số tiền nhận được sau thuế,
Received Amount After Tax (Company Currency),Số tiền nhận được sau thuế (Tiền tệ công ty),
Received Amount cannot be greater than Paid Amount,Số tiền nhận không được lớn hơn Số tiền đã trả,
Received From,Nhận từ,
Received Items To Be Billed,Các hàng hóa đã nhận chờ lập hóa đơn,
Received On,Đã nhận vào,
Received Qty,Số lượng đã nhận,
Received Qty Amount,Số lượng đã nhận,
Received Qty in Stock UOM,Số lượng đã nhận theo Đơn vị tính kho,
Received Quantity,Số lượng đã nhận,
Received Stock Entries,Nhập kho,
Received and Accepted,Đã nhận và Chấp nhận,
Receiver List,Danh Sách Người Nhận,
Receiver List is empty. Please create Receiver List,Danh sách người nhận trống. Vui lòng tạo Danh sách người nhận,
Receiving,Tiếp nhận,
Recent Orders,Đơn hàng gần đây,
Recent Transactions,Giao Dịch Gần Đây,
Recipient,Người nhận,
Recipient Message And Payment Details,Tin nhắn người nhận và chi tiết thanh toán,
Recipients,Người nhận,
Reconcile,Đối chiếu,
Reconcile All Serial Nos / Batches,Đối chiếu tất cả số sê-ri / lô,
Reconcile Effect On,Ảnh hưởng đối chiếu,
Reconcile Entries,Đối chiếu các mục,
Reconcile on Advance Payment Date,Đối chiếu theo Ngày Thanh toán Tạm ứng,
Reconcile the Bank Transaction,Đối chiếu Giao dịch Ngân hàng,
Reconciled,Đã đối chiếu,
Reconciled Entries,Các mục đã đối chiếu,
Reconciliation Date,Ngày đối chiếu,
Reconciliation Error Log,Nhật ký Lỗi Đối chiếu,
Reconciliation Logs,Nhật ký đối chiếu,
Reconciliation Progress,Tiến độ đối chiếu,
Reconciliation Queue Size,Kích thước Hàng đợi Đối chiếu,
Reconciliation Takes Effect On,Bắt đầu đối chiếu vào ngày,
Recording HTML,Ghi HTML,
Recording URL,URL Ghi âm,
Records,Bản ghi,
Recoverable Standard Rated expenses should not be set when Reverse Charge Applicable is Y,Không nên thiết lập các chi phí được đánh giá tiêu chuẩn có thể thu hồi khi Áp dụng cơ chế tính thuế giá trị gia tăng ngược là Có (Y),
Recurse Every (As Per Transaction UOM),Lặp Lại Theo Mỗi (Theo Đơn Vị Đo Giao Dịch),
Recurse Over Qty cannot be less than 0,Số lượng đệ quy không thể nhỏ hơn 0,
Recursive Discounts with Mixed condition is not supported by the system,Hệ thống không hỗ trợ giảm giá đệ quy với điều kiện hỗn hợp.,
Red,Đỏ,
Redeem Against,Đổi Lấy,
Redeem Loyalty Points,Đổi Điểm Khách Hàng Thân Thiết,
Redeemed Points,Điểm Đã Đổi,
Redemption,Quy đổi,
Redemption Account,Tài Khoản Đổi Quà,
Redemption Cost Center,Trung Tâm Chi Phí Quy Đổi,
Redemption Date,Ngày quy đổi,
Ref Code,Mã Tham Chiếu,
Ref Date,Ngày Tham Chiếu,
Reference,Tham chiếu,
Reference #{0} dated {1},Tham chiếu #{0} ngày {1},
Reference Date,Ngày Tham Chiếu,
Reference Date for Early Payment Discount,Ngày Tham Chiếu để hưởng Chiết Khấu Thanh Toán Sớm,
Reference Detail,Chi Tiết Tham Chiếu,
Reference Detail No,Số Chi Tiết Tham Chiếu,
Reference DocType,Loại Tài Liệu Tham chiếu,
Reference Doctype,Tham chiếu DocType,
Reference Doctype must be one of {0},Doctype tham chiếu phải là một trong số {0},
Reference Document,Tài Liệu Tham Khảo,
Reference Document Name,Tên tài liệu tham khảo,
Reference Document Type,Loại tài liệu tham khảo,
Reference Due Date,Ngày đáo hạn tham chiếu,
Reference Exchange Rate,Tỷ Giá Hối Đoái Tham Khảo,
Reference Name,Tên tham chiếu,
Reference No,Số Tham Chiếu,
Reference No & Reference Date is required for {0},Cần có Số Tham Chiếu & Ngày Tham Chiếu cho {0},
Reference No and Reference Date is mandatory for Bank transaction,Số tham chiếu và Ngày tham chiếu là bắt buộc đối với giao dịch Ngân hàng,
Reference No is mandatory if you entered Reference Date,Bạn phải nhập Số tham chiếu nếu đã nhập Ngày tham chiếu,
Reference No.,Mã Tham Chiếu.,
Reference Number,Số tham chiếu,
Reference Purchase Receipt,Tham chiếu Phiếu Nhập Mua Hàng,
Reference Row,Dòng Tham Chiếu,
Reference Row #,Dòng tham chiếu #,
Reference Type,Loại Tham chiếu,
Reference for Reservation,Tham chiếu cho Đặt chỗ,
Reference number of the invoice from the previous system,Số tham chiếu của hóa đơn từ hệ thống trước,
"Reference: {0}, Item Code: {1} and Customer: {2}","Tham chiếu: {0}, Mã hàng: {1} và Khách hàng: {2}",
References,Tham khảo,
References to Sales Invoices are Incomplete,Tham chiếu đến Hóa đơn Bán hàng không đầy đủ,
References to Sales Orders are Incomplete,Tham chiếu đến đơn bán hàng không đầy đủ,
References {0} of type {1} had no outstanding amount left before submitting the Payment Entry. Now they have a negative outstanding amount.,Tham chiếu {0} loại {1} không có số tiền tồn đọng nào trước khi gửi Phiếu thu chi. Bây giờ chúng có số tiền tồn đọng âm.,
Referral Code,Mã giới thiệu,
Referral Sales Partner,Đối Tác Bán Hàng Giới Thiệu,
Refresh,Làm mới,
Refresh Google Sheet,Làm mới Google Sheet,
Refresh Plaid Link,Làm mới Plaid Link,
"Regards,","Trân trọng,",
Regenerate Stock Closing Entry,Tái tạo bút toán kết chuyển kho,
Regional,Khu vực,
Registration Details,Chi tiết đăng ký,
Regular,Thường xuyên,
Rejected,Từ chối,
Rejected ,Bị từ chối,
Rejected Qty,Số lượng bị từ chối,
Rejected Quantity,Số lượng bị từ chối,
Rejected Serial No,Số sê-ri bị từ chối,
Rejected Serial and Batch Bundle,Bó lô hàng và số sê-ri bị từ chối,
Rejected Warehouse,Kho bị từ chối,
Rejected Warehouse and Accepted Warehouse cannot be same.,Kho từ chối và Kho chấp nhận không được giống nhau.,
Related,Liên quan,
Relation,Mối quan hệ,
Release Date,Ngày phát hành,
Release date must be in the future,Ngày phát hành phải là trong tương lai,
Relieving Date,Ngày Bãi Nhiệm,
Remaining,Còn lại,
Remaining Balance,Số dư còn lại,
Remark,Ghi chú,
Remarks,Ghi chú,
Remarks Column Length,Độ dài cột Ghi chú,
Remarks:,Ghi chú:,
Remove Parent Row No in Items Table,Xóa Số Dòng Cha trong Bảng Hàng Hóa,
Remove SABB Entry,Xóa Mục SABB,
Remove item if charges is not applicable to that item,Xóa hàng hóa nếu các khoản phí không áp dụng cho hàng hóa đó,
Removed items with no change in quantity or value.,Đã loại bỏ các hàng hóa không có sự thay đổi về số lượng hoặc giá trị.,
